API,Hidden API
/repos/{owner}/{repo}/actions/runs/{run_id}/rerun-failed-jobs,/repos/{owner}/{repo}/actions/runs/{run_id}/timing
/repos/{owner}/{repo}/installation,/repos/{owner}/{repo}
/repos/{owner}/{repo}/activity,/repos/{owner}/{repo}/pulls
/en/rest/activity,/en/rest/users
/users/{username}/events,/users/{username}/projects
/repos/{owner}/{repo}/pulls/{pull_number}/reviews/{review_id}/dismissals,/repos/{owner}/{repo}/pulls/{pull_number}/reviews/{review_id}/comments
/en/rest/actions,/en/rest/actions/variables
/en/rest/users/keys,/en/rest/users/emails
/en/rest/classroom,/en/rest/issues
/en/rest/repos,/en/rest/repos/autolinks
/en/rest/meta,/en/rest/repos
/users/{username}/orgs,/user
/en/rest/releases,/en/rest/quickstart
/en/rest/interactions,/en/rest
/en/rest/quickstart,/en/rest/repos
/orgs/{org}/teams,/orgs/{org}/members
/repos/{owner}/{repo}/languages,/repos/{owner}/{repo}/topics
/orgs/{org},/orgs/{org}/teams/{team_slug}/memberships/{username}
/repos/{owner}/{repo}/invitations,/repos/{owner}/{repo}/merges
/repos/{owner}/{repo}/transfer,/repos/{owner}/{repo}/vulnerability-alerts
/repos/{owner}/{repo}/milestones,/repos/{owner}/{repo}/labels
/en/rest/collaborators,/en/rest/checks
/users/{username}/installation,/users/{username}/following
/repositories,/issues
/repos/{owner}/{repo}/hooks,/repos/{owner}/{repo}/invitations
/orgs/{org}/hooks,/orgs/{org}/invitations
/en/rest/using-the-rest-api/github-event-types,/en/rest/using-the-rest-api/using-pagination-in-the-rest-api
/en/rest/repos/autolinks,/en/rest/repos/contents
/en/rest/emojis,/en/rest/copilot
/en/rest/pages,/en/rest/git
/orgs/{org}/code-security/configurations/detach,/orgs/{org}/code-security/configurations
/repos/{owner}/{repo}/vulnerability-alerts,/repos/{owner}/{repo}/languages
/projects/columns/cards/{card_id},/projects/columns/cards/{card_id}/moves
/repos/{owner}/{repo}/events,/repos/{owner}/{repo}/subscribers
/en/rest,/en/rest/orgs/rules
/en/rest/using-the-rest-api,/en/rest/teams
/en/rest/teams,/en/rest/reactions
/en/rest/using-the-rest-api/using-pagination-in-the-rest-api,/en/rest/using-the-rest-api/timezones-and-the-rest-api
/en/rest/dependabot,/en/rest/reactions
/repos/{owner}/{repo}/check-runs/{check_run_id}/rerequest,/repos/{owner}/{repo}
/repos/{owner}/{repo}/languages,/repos/{owner}/{repo}/hooks
/en/rest/deploy-keys,/en/rest/gitignore
/repos/{owner}/{repo},/repos/{owner}/{repo}/tags/protection/{tag_protection_id}
/repos/{owner}/{repo}/statuses/{sha},/repos/{owner}/{repo}
/user/codespaces,/user/following
/repos/{owner}/{repo}/actions/runs/{run_id}/logs,/repos/{owner}/{repo}/actions/runs/{run_id}
/en/rest/markdown,/en/rest/codespaces
/repos/{owner}/{repo}/assignees,/repos/{owner}/{repo}/pulls
/repos/{owner}/{repo}/issues/events,/repos/{owner}/{repo}/issues
/en/rest,/en/rest/search
/repos/{owner}/{repo}/git/ref/{ref},/repos/{owner}/{repo}
/en/rest/actions/artifacts,/en/rest/actions/self-hosted-runners
/en/rest/code-scanning,/en/rest/code-scanning/code-scanning
/repos/{owner}/{repo}/releases,/repos/{owner}/{repo}/merge-upstream
/en/rest/projects,/en/rest/about-the-rest-api
/orgs/{org}/actions/cache/usage-by-repository,/orgs/{org}
/orgs/{org},/orgs/{org}/actions/runners/{runner_id}/labels/{name}
/orgs/{org}/public_members,/orgs/{org}/installation
/en/rest/billing,/en/rest/pages
/repos/{owner}/{repo}/issues/{issue_number},/repos/{owner}/{repo}/issues/{issue_number}/labels/{name}
/en/rest/pulls,/en/rest/classroom
/en/rest/code-scanning,/en/rest/issues
/en/rest/orgs/security-managers,/en/rest/orgs/personal-access-tokens
/zen,/meta
/repos/{owner}/{repo}/actions/runs/{run_id},/repos/{owner}/{repo}/actions/runs/{run_id}/timing
/teams/{team_id}/discussions,/teams/{team_id}/discussions/{discussion_number}/comments
/en/rest/repos/rules,/en/rest
/en/rest/code-scanning,/en/rest/rate-limit
/repos/{owner}/{repo}/actions/permissions/selected-actions,/repos/{owner}/{repo}/actions/permissions
/repos/{owner}/{repo}/pulls/{pull_number}/reviews/{review_id},/repos/{owner}/{repo}/pulls
/repos/{owner}/{repo}/actions/runs/{run_id}/timing,/repos/{owner}/{repo}/actions/runs/{run_id}/cancel
/repos/{owner}/{repo}/subscription,/repos/{owner}/{repo}/autolinks
/en/rest/interactions,/en/rest/actions
/orgs/{org},/orgs/{org}/codespaces/secrets
/user/orgs,/user/gpg_keys
/repos/{owner}/{repo}/vulnerability-alerts,/repos/{owner}/{repo}/branches
/repos/{owner}/{repo}/pulls/{pull_number}/codespaces,/repos/{owner}/{repo}/pulls/{pull_number}/comments
/orgs/{org}/repos,/orgs/{org}/codespaces
/en/rest/activity/starring,/en/rest/activity/events
/en/rest/orgs/members,/en/rest/orgs/rule-suites
/repos/{owner}/{repo}/actions/workflows/{workflow_id}/disable,/repos/{owner}/{repo}/actions/workflows/{workflow_id}/timing
/en/rest/rate-limit,/en/rest/deployments
/en/rest/git/commits,/en/rest/git/blobs
/repos/{owner}/{repo}/actions/workflows,/repos/{owner}/{repo}
/repos/{owner}/{repo}/autolinks,/repos/{owner}/{repo}/hooks
/repos/{owner}/{repo}/issues/comments/{comment_id}/reactions/{reaction_id},/repos/{owner}/{repo}/issues/comments/{comment_id}/reactions
/teams/{team_id}/discussions/{discussion_number},/teams/{team_id}/discussions/{discussion_number}/comments/{comment_number}
/repos/{owner}/{repo}/actions/workflows,/repos/{owner}/{repo}/actions/secrets
/repos/{owner}/{repo}/environments/{environment_name}/secrets,/repos/{owner}/{repo}/environments
/repos/{owner}/{repo},/repos/{owner}/{repo}/subscription
/user/codespaces/secrets/{secret_name}/repositories/{repository_id},/user/codespaces
/orgs/{org}/rulesets/rule-suites/{rule_suite_id},/orgs/{org}
/repos/{owner}/{repo}/commits/{ref}/check-runs,/repos/{owner}/{repo}/commits/{ref}/statuses
/repos/{owner}/{repo}/actions/runs/{run_id}/jobs,/repos/{owner}/{repo}
/user/starred,/user/keys
/orgs/{org}/blocks,/orgs/{org}/members
/repos/{owner}/{repo}/traffic/clones,/repos/{owner}/{repo}
/orgs/{org}/public_members,/orgs/{org}/migrations
/orgs/{org}/actions/secrets,/orgs/{org}/actions/secrets/{secret_name}
/en/rest/interactions,/en/rest/guides
/repos/{owner}/{repo}/topics,/repos/{owner}/{repo}/hooks
/repos/{owner}/{repo}/dispatches,/repos/{owner}/{repo}/languages
/orgs/{org},/orgs/{org}/teams/{team_slug}/invitations
/en/rest/pulls,/en/rest/code-security
/repos/{owner}/{repo}/actions/organization-variables,/repos/{owner}/{repo}/actions/secrets
/user/codespaces/{codespace_name}/exports,/user/codespaces/{codespace_name}/stop
/user/repository_invitations,/user/codespaces
/repos/{owner}/{repo}/vulnerability-alerts,/repos/{owner}/{repo}/tags
/en/rest/code-scanning,/en/rest/repos
/orgs/{org}/security-managers/teams/{team_slug},/orgs/{org}/security-managers
/en/rest/pages,/en/rest/codes-of-conduct
/en/rest/branches,/en/rest/apps
/repos/{owner}/{repo}/subscribers,/repos/{owner}/{repo}/comments
/en/rest/pulls,/en/rest/releases
/en/rest/using-the-rest-api,/en/rest/using-the-rest-api/timezones-and-the-rest-api
/en/rest,/en/rest/collaborators/invitations
/orgs/{org}/actions/runners/downloads,/orgs/{org}/actions/runners
/en/rest,/en/rest/interactions
/user/ssh_signing_keys/{ssh_signing_key_id},/user
/repos/{owner}/{repo}/actions/runs/{run_id}/deployment_protection_rule,/repos/{owner}/{repo}/actions/runs/{run_id}/approvals
/en/rest/billing,/en/rest/metrics
/repos/{owner}/{repo}/interaction-limits,/repos/{owner}/{repo}/installation
/en/rest/gists,/en/rest/licenses
/user/migrations/{migration_id}/repositories,/user
/repos/{owner}/{repo}/invitations,/repos/{owner}/{repo}/keys
/repos/{owner}/{repo}/subscribers,/repos/{owner}/{repo}/pulls
/en/rest/codes-of-conduct,/en/rest/git
/orgs/{org}/actions/runners/generate-jitconfig,/orgs/{org}/actions/runners/downloads
/search/code,/search/users
/orgs/{org}/actions/secrets,/orgs/{org}/actions/runners
/users/{username}/received_events,/users
/repos/{owner}/{repo}/check-suites,/repos/{owner}/{repo}/private-vulnerability-reporting
/markdown,/classrooms
/orgs/{org}/public_members,/orgs/{org}/installations
/repos/{owner}/{repo}/milestones,/repos/{owner}/{repo}/activity
/orgs/{org}/packages,/orgs/{org}/security-advisories
/repos/{owner}/{repo}/teams,/repos/{owner}/{repo}/vulnerability-alerts
/repos/{owner}/{repo}/milestones,/repos/{owner}/{repo}/security-advisories
/repos/{owner}/{repo},/repos/{owner}/{repo}/milestones/{milestone_number}/labels
/repos/{owner}/{repo}/releases,/repos/{owner}/{repo}/activity
/orgs/{org}/security-advisories,/orgs/{org}/personal-access-token-requests
/repos/{owner}/{repo}/events,/repos/{owner}/{repo}/keys
/repos/{owner}/{repo}/environments/{environment_name}/secrets/{secret_name},/repos/{owner}/{repo}/environments
/user/packages/{package_type}/{package_name}/versions,/user/packages
/en/rest/using-the-rest-api,/en/rest/using-the-rest-api/getting-started-with-the-rest-api
/en/rest/actions,/en/rest/releases
/en/rest/gists,/en/rest/reactions
/orgs/{org}/codespaces,/orgs/{org}/codespaces/secrets/{secret_name}
/repos/{owner}/{repo}/commits,/repos/{owner}/{repo}/notifications
/en/rest/code-security/configurations,/en/rest/code-security
/repos/{owner}/{repo}/actions/runs/{run_id}/jobs,/repos/{owner}/{repo}/actions/runs/{run_id}/artifacts
/en/rest/projects,/en/rest/secret-scanning
/en/rest/apps,/en/rest/interactions
/en/rest/pages/pages,/en/rest
/user/marketplace_purchases,/user/projects
/en/rest/commits,/en/rest/pages
/repos/{owner}/{repo}/actions/permissions/access,/repos/{owner}/{repo}
/users/{username}/packages,/users/{username}/packages/{package_type}/{package_name}
/repos/{owner}/{repo},/repos/{owner}/{repo}/branches/{branch}/protection/restrictions/teams
/repos/{owner}/{repo}/environments/{environment_name}/secrets,/repos/{owner}/{repo}/environments/{environment_name}/secrets/public-key
/en/rest/dependabot,/en/rest/collaborators
/repos/{owner}/{repo}/subscribers,/repos/{owner}/{repo}/projects
/repositories,/meta
/repositories,/events
/orgs/{org}/teams/{team_slug}/projects,/orgs/{org}/teams/{team_slug}/discussions
/emojis,/app
/orgs/{org}/invitations,/orgs/{org}/members
/en/rest/authentication,/en/rest/branches
/orgs/{org},/orgs/{org}/copilot/usage
/repos/{owner}/{repo}/interaction-limits,/repos/{owner}/{repo}/notifications
/repos/{owner}/{repo}/topics,/repos/{owner}/{repo}/environments
/repos/{owner}/{repo}/comments,/repos/{owner}/{repo}/attestations
/en/rest/repos/repos,/en/rest
/orgs/{org}/issues,/orgs/{org}/packages
/orgs/{org}/public_members,/orgs/{org}/packages
/repos/{owner}/{repo},/repos/{owner}/{repo}/dependabot/alerts
/repos/{owner}/{repo}/check-runs,/repos/{owner}/{repo}/comments
/user/projects,/user/following
/repos/{owner}/{repo}/environments,/repos/{owner}/{repo}/pages
/repos/{owner}/{repo}/hooks,/repos/{owner}/{repo}/contributors
/repos/{owner}/{repo}/import/authors,/repos/{owner}/{repo}/import/lfs
/repos/{owner}/{repo}/commits/{ref},/repos/{owner}/{repo}/commits
/en/rest/commits/commits,/en/rest/commits/statuses
/en/rest/migrations/orgs,/en/rest/migrations
/apps/{app_slug},/app
/en/rest/metrics,/en/rest/authentication
/repos/{owner}/{repo},/repos/{owner}/{repo}/releases
/user/ssh_signing_keys,/user/projects
/en/rest/users/followers,/en/rest/users/emails
/user/issues,/user/emails
/orgs/{org}/repos,/orgs/{org}/packages
/repos/{owner}/{repo}/installation,/repos/{owner}/{repo}/invitations
/user/issues,/user/followers
/repos/{owner}/{repo}/topics,/repos/{owner}/{repo}/contributors
/repos/{owner}/{repo}/activity,/repos/{owner}/{repo}/stargazers
/en/rest/gitignore,/en/rest/activity
/user/blocks,/user
/en/rest/issues,/en/rest/quickstart
/en/rest/using-the-rest-api,/en/rest/guides
/teams/{team_id}/teams,/teams/{team_id}/discussions
/repos/{owner}/{repo}/comments/{comment_id}/reactions/{reaction_id},/repos/{owner}/{repo}/comments/{comment_id}/reactions
/orgs/{org}/properties/schema/{custom_property_name},/orgs/{org}/properties/schema
/en/rest/issues,/en/rest/metrics
/en/rest/guides/using-the-rest-api-to-interact-with-your-git-database,/en/rest/guides/scripting-with-the-rest-api-and-ruby
/en/rest/gists,/en/rest/rate-limit
/repos/{owner}/{repo},/repos/{owner}/{repo}/actions/workflows/{workflow_id}/enable
/repos/{owner}/{repo}/pulls/comments,/repos/{owner}/{repo}/pulls/comments/{comment_id}
/repos/{owner}/{repo}/pages,/repos/{owner}/{repo}/commits
/repos/{owner}/{repo}/code-security-configuration,/repos/{owner}/{repo}/comments
/orgs/{org}/teams,/orgs/{org}/organization-roles
/versions,/octocat
/repos/{owner}/{repo}/releases,/repos/{owner}/{repo}/codespaces
/repos/{owner}/{repo}/installation,/repos/{owner}/{repo}/check-suites
/repos/{owner}/{repo}/subscribers,/repos/{owner}/{repo}/hooks
/repos/{owner}/{repo}/actions/runs/{run_id}/force-cancel,/repos/{owner}/{repo}/actions/runs/{run_id}/deployment_protection_rule
/repos/{owner}/{repo}/hooks/{hook_id}/deliveries,/repos/{owner}/{repo}/hooks/{hook_id}/deliveries/{delivery_id}
/repos/{owner}/{repo}/subscribers,/repos/{owner}/{repo}/languages
/orgs/{org},/orgs/{org}/projects
/repos/{owner}/{repo},/repos/{owner}/{repo}/actions/permissions/access
/repos/{owner}/{repo}/issues,/repos/{owner}/{repo}/milestones
/en/rest/pages,/en/rest/gitignore
/en/rest/security-advisories,/en/rest/deployments
/repos/{owner}/{repo}/actions/permissions/selected-actions,/repos/{owner}/{repo}/actions/permissions/access
/orgs/{org}/codespaces/secrets/{secret_name}/repositories/{repository_id},/orgs/{org}/codespaces
/en/rest/metrics,/en/rest
/orgs/{org}/blocks/{username},/orgs/{org}
/repos/{owner}/{repo}/issues/{issue_number}/reactions,/repos/{owner}/{repo}/issues/{issue_number}/labels
/repos/{owner}/{repo},/repos/{owner}/{repo}/git/tags/{tag_sha}
/repos/{owner}/{repo}/transfer,/repos/{owner}/{repo}/license
/repos/{owner}/{repo}/subscribers,/repos/{owner}/{repo}/codespaces
/repos/{owner}/{repo},/repos/{owner}/{repo}/hooks/{hook_id}/deliveries/{delivery_id}/attempts
/en/rest/branches,/en/rest/commits
/repos/{owner}/{repo}/pulls/{pull_number}/reviews,/repos/{owner}/{repo}/pulls/{pull_number}/reviews/{review_id}/dismissals
/repos/{owner}/{repo}/code-security-configuration,/repos/{owner}/{repo}/stargazers
/en/rest/search,/en/rest/projects
/orgs/{org}/hooks,/orgs/{org}/installation
/repos/{owner}/{repo}/actions/runs/{run_id}/cancel,/repos/{owner}/{repo}/actions/runs/{run_id}/pending_deployments
/repos/{owner}/{repo}/security-advisories,/repos/{owner}/{repo}/dispatches
/repos/{owner}/{repo}/actions/runners/{runner_id}/labels/{name},/repos/{owner}/{repo}/actions/runners
/notifications,/meta
/orgs/{org}/settings/billing/shared-storage,/orgs/{org}/settings/billing/actions
/user/interaction-limits,/user/teams
/users/{username},/users/{username}/hovercard
/repos/{owner}/{repo}/forks,/repos/{owner}/{repo}/pages
/repos/{owner}/{repo}/releases/{release_id}/reactions,/repos/{owner}/{repo}/releases
/repos/{owner}/{repo}/actions/runs/{run_id}/jobs,/repos/{owner}/{repo}/actions/runs/{run_id}/logs
/repos/{owner}/{repo}/issues,/repos/{owner}/{repo}/code-security-configuration
/repos/{owner}/{repo}/events,/repos/{owner}/{repo}/projects
/repos/{owner}/{repo}/pulls/{pull_number}/files,/repos/{owner}/{repo}/pulls/{pull_number}
/repos/{owner}/{repo}/check-suites,/repos/{owner}/{repo}/languages
/repos/{owner}/{repo}/installation,/repos/{owner}/{repo}/interaction-limits
/en/rest/codespaces/organization-secrets,/en/rest/codespaces/organizations
/orgs/{org},/orgs/{org}/installations
/orgs/{org}/properties/schema,/orgs/{org}/properties/schema/{custom_property_name}
/user/gpg_keys,/user/subscriptions
/user/interaction-limits,/user/repository_invitations
/versions,/events
/en/rest,/en/rest/copilot/copilot-user-management
/user/codespaces,/user/teams
/repos/{owner}/{repo}/languages,/repos/{owner}/{repo}/check-suites
/repos/{owner}/{repo}/actions/workflows/{workflow_id},/repos/{owner}/{repo}
/en/rest/commits,/en/rest/repos
/en/rest/codes-of-conduct,/en/rest/about-the-rest-api
/en/rest/code-security,/en/rest/activity
/en/rest/activity,/en/rest/apps
/user/migrations/{migration_id}/repos/{repo_name}/lock,/user
/zen,/codes_of_conduct
/repos/{owner}/{repo}/branches,/repos/{owner}/{repo}/branches/{branch}/protection/required_status_checks
/notifications/threads/{thread_id},/notifications/threads/{thread_id}/subscription
/en/rest/orgs/blocking,/en/rest
/en/rest/checks,/en/rest/quickstart
/orgs/{org},/orgs/{org}/public_members
/repos/{owner}/{repo}/subscribers,/repos/{owner}/{repo}/issues
/users/{username}/projects,/users/{username}/hovercard
/repos/{owner}/{repo}/transfer,/repos/{owner}/{repo}/private-vulnerability-reporting
/en/rest/git,/en/rest/codes-of-conduct
/users/{username}/events,/users
/orgs/{org}/security-advisories,/orgs/{org}
/en/rest/collaborators/collaborators,/en/rest/collaborators
/en/rest/git,/en/rest/search
/en/rest/rate-limit,/en/rest/dependency-graph
/en/rest,/en/rest/dependency-graph/dependency-review
/orgs/{org}/outside_collaborators,/orgs/{org}/repos
/orgs/{org}/code-security/configurations,/orgs/{org}/code-security/configurations/{configuration_id}/defaults
/en/rest/using-the-rest-api/issue-event-types,/en/rest/using-the-rest-api/best-practices-for-using-the-rest-api
/en/rest/orgs/webhooks,/en/rest/orgs/organization-roles
/repos/{owner}/{repo}/branches,/repos/{owner}/{repo}/attestations
/en/rest/deploy-keys,/en/rest/markdown
/en/rest/guides/building-a-ci-server,/en/rest/guides/discovering-resources-for-a-user
/repos/{owner}/{repo}/branches/{branch}/protection,/repos/{owner}/{repo}/branches/{branch}/protection/required_status_checks/contexts
/app/installations,/app/installations/{installation_id}
/repos/{owner}/{repo}/branches,/repos/{owner}/{repo}/readme
/user/ssh_signing_keys,/user/following
/orgs/{org}/migrations,/orgs/{org}/personal-access-token-requests
/en/rest,/en/rest/packages/packages
/en/rest/actions/workflows,/en/rest/actions/workflow-jobs
/repos/{owner}/{repo}/actions/secrets,/repos/{owner}/{repo}/actions/runs
/repos/{owner}/{repo}/collaborators,/repos/{owner}/{repo}/merges
/repos/{owner}/{repo}/codespaces/new,/repos/{owner}/{repo}/codespaces/machines
/en/rest/markdown,/en/rest/authentication
/orgs/{org}/teams/{team_slug},/orgs/{org}/teams/{team_slug}/invitations
/orgs/{org}/actions/permissions/selected-actions,/orgs/{org}
/orgs/{org}/installation,/orgs/{org}/installations
/repos/{owner}/{repo}/comments/{comment_id},/repos/{owner}/{repo}/comments
