API,Hidden API
/servicefabric/sfclient-model-secondaryactivereplicatorstatus,/servicefabric/sfclient-model-deployedservicepackagehealthreportexpiredevent
/en/rest/git,/en/rest/secret-scanning
/repos/{owner}/{repo}/actions/secrets,/repos/{owner}/{repo}/actions/secrets/public-key
/servicefabric/sfclient-model-seednodesafetycheck,/servicefabric/sfclient-api-updatebackuppolicy
/resourceGroups/{resourceGroupName}/providers/Microsoft.DBforPostgreSQL/serverGroupsv2,/resourceGroups/{resourceGroupName}/providers/Microsoft.DBforPostgreSQL/serverGroupsv2/{clusterName}/privateLinkResources
/servicefabric/v82/sfclient-v82-model-imagestorecontent,/servicefabric/v82/sfclient-v82-api-getpartitioninfo
/{endpoint}/synonymmaps,/{endpoint}/sentShares
/resourceGroups/{resourceGroupName}/providers/Microsoft.Automation/automationAccounts/{automationAccountName}/usages,/resourceGroups/{resourceGroupName}/providers/Microsoft.Automation/automationAccounts/{automationAccountName}/softwareUpdateConfigurationMachineRuns
/servicefabric/sfrp-model-operationresult,/servicefabric/sfclient-model-fabricevent
/servicefabric/v82/sfclient-v82-model-imagestorecontent,/servicefabric/v82/sfclient-v82-model-chaosstoppedevent
/servicefabric/sfrp-model-servercertificatecommonnames,/servicefabric/sfclient-model-environmentvariabletype
/storageservices/set-blob-tier,/storageservices/rename-directory
/synapse/resourcemanager/sql-pool-vulnerability-assessment-rule-baselines/get,/synapse
/repos/{owner}/{repo}/hooks,/repos/{owner}/{repo}/forks
/servicefabric/sfclient-index-replica,/servicefabric/sfclient-model-nodeid
/servicefabric/v82/sfclient-v82-model-pagedbackupconfigurationinfolist,/servicefabric/v82/sfclient-v82-api-getpartitioninfo
/repos/{owner}/{repo}/pages/deployments/{pages_deployment_id}/cancel,/repos/{owner}/{repo}
/servicefabric/v82/sfclient-v82-model-applicationcontainerinstanceexitedevent,/servicefabric/v82/sfclient-v82-model-partitionaccessstatus
/servicefabric/v82/sfclient-v82-model-chaostargetfilter,/servicefabric/v82/sfclient-v82-model-restorestate
/repos/{owner}/{repo}/commits/{ref}/status,/repos/{owner}/{repo}/commits/{ref}
/servicefabric/sfclient-model-partitionreconfiguredevent,/servicefabric/sfmeshrp-api-network_get
/servicefabric/v82/sfclient-v82-model-diskinfo,/servicefabric/v82/sfclient-v82-model-autoscalingtrigger
/servicefabric/v82/sfclient-v82-model-replicainfo,/servicefabric/v82/sfclient-v82-api-getclusterhealthchunkusingpolicyandadvancedfilters
/servicefabric/v82/sfclient-v82-model-pagedbackupconfigurationinfolist,/servicefabric/v82/sfclient-v82-api-startnodetransition
/repos/{owner}/{repo}/import,/repos/{owner}/{repo}/merge-upstream
/repos/{owner}/{repo}/interaction-limits,/repos/{owner}/{repo}/subscribers
/servicefabric/sfclient-index-replica,/servicefabric/sfclient-model-statelessserviceinstancehealthstate
/{roleAssignmentId},/emojis
/en/rest,/en/rest/commits/comments
/servicefabric/sfclient-model-pagedserviceinfolist,/servicefabric/sfclient-model-applicationresourceupgradeprogressinfo
/repos/{owner}/{repo}/stats/punch_card,/repos/{owner}/{repo}
/en/rest/authentication/endpoints-available-for-github-app-installation-access-tokens,/en/rest/authentication/keeping-your-api-credentials-secure
/azuresphere/catalogs,/azuresphere/
/en/rest/packages,/en/rest/codespaces
/user/emails,/user/teams
/en/rest/authentication/permissions-required-for-github-apps,/en/rest
/servicefabric/sfclient-model-codepackageentrypoint,/servicefabric/sfclient-api-createservice
/repos/{owner}/{repo}/pages/deployments,/repos/{owner}/{repo}
/octocat,/organizations
/servicefabric/sfclient-model-backupstate,/servicefabric/sfclient-model-guidpropertyvalue
/appconfiguration/replicas/delete,/app
/repos/{owner}/{repo}/subscribers,/repos/{owner}/{repo}/activity
/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/virtualHubs/{virtualHubName}/routeMaps,/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/virtualHubs/{virtualHubName}
/en/rest/actions/workflow-jobs,/en/rest/actions/secrets
/repos/{owner}/{repo}/actions/runs/{run_id}/artifacts,/repos/{owner}/{repo}/actions/runs/{run_id}/pending_deployments
/providers/Microsoft.Web/deletedSites/{deletedSiteId}/snapshots,/providers/Microsoft.Web/deletedSites
/servicefabric/v82/sfclient-v82-model-statelessserviceinfo,/servicefabric/v82/sfclient-v82-api-getclusterhealthchunk
/servicefabric/sfclient-model-restorepartitiondescription,/servicefabric/sfclient-api-disablenode
/analysisservices/servers/check-name-availability,/analysisservices/servers/delete
/network-watcher/,/emojis
/servicefabric/v82/sfclient-v82-api-startnodetransition,/servicefabric/v82/sfclient-v82-model-networkresourcedescription
/users/{username}/packages/{package_type}/{package_name}/versions/{package_version_id},/users/{username}/packages/{package_type}/{package_name}/versions
/servicefabric/sfrp-model-applicationhealthpolicy,/servicefabric/sfmeshrp-model-volumeproperties
/notifications,/advisories
/user/subscriptions,/user/repos
/servicefabric/v82/sfclient-v82-api-getserviceseventlist,/servicefabric/v82/sfclient-v82-api-getbackuppolicylist
/users/{username}/events/orgs/{org},/user
/dns/dnsresolver/outbound-endpoints/get,/dns/dnsresolver/outbound-endpoints
/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/apis/{apiId}/operations,/resourceGroups/{resourceGroupName}/providers/Microsoft.ApiManagement/service/{serviceName}/apis/{apiId}/tagDescriptions
/orgs/{org}/blocks,/orgs/{org}/security-advisories
/en/rest/pulls,/en/rest/copilot
/repos/{owner}/{repo}/check-suites/{check_suite_id}/check-runs,/repos/{owner}/{repo}/check-suites/{check_suite_id}/rerequest
/repos/{owner}/{repo}/actions/runners/generate-jitconfig,/repos/{owner}/{repo}/actions/runners/downloads
/databoxedgegateway/devices,/databoxedgegateway/orders
/dns/privatedns/record-sets/get,/dns/privatedns/record-sets
/servicefabric/v82/sfclient-v82-api-disablepartitionbackup,/servicefabric/v82/sfclient-v82-model-imagestorecontent
/repos/{owner}/{repo}/projects,/repos/{owner}/{repo}/interaction-limits
/site-recovery/replication-protection-container-mappings,/site-recovery/replication-eligibility-results
/events,/datasets
/user/teams,/user/public_emails
/servicefabric/v82/sfclient-v82-api-invokeinfrastructurequery,/servicefabric/v82/sfclient-v82-model-restartpartitionresult
/servicefabric/sfclient-model-codepackageentrypoint,/servicefabric/sfclient-model-deployedservicepackagehealthreportexpiredevent
/servicefabric/sfclient-model-restorepartitiondescription,/servicefabric/sfrp-2017-07-01-preview-api-applicationtypes_create
/servicefabric/sfclient-api-rollbackapplicationupgrade,/servicefabric/sfclient-model-statelessserviceinstancehealthstate
/user/codespaces/{codespace_name}/exports,/user/codespaces/{codespace_name}/exports/{export_id}
/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB/databaseAccounts/{accountName}/mongodbDatabases/{databaseName}/collections,/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB/databaseAccounts/{accountName}
/servicefabric/v82/sfclient-v82-model-restartpartitionresult,/servicefabric/v82/sfclient-v82-index-code-package
/{endpoint}/qnamaker/v5.0-preview.2/knowledgebases/{kbId}/{environment}/qna,/{endpoint}/qnamaker/v5.0-preview.2
/servicefabric/sfclient-model-backupstate,/servicefabric/sfclient-model-applicationscopedvolumecreationparameters
/repos/{owner}/{repo},/repos/{owner}/{repo}/releases/{release_id}
/repos/{owner}/{repo}/codespaces/machines,/repos/{owner}/{repo}/codespaces/secrets
/media/streaming-endpoints/start,/media/streaming-endpoints/operation-location
/en/rest/codes-of-conduct,/en/rest/markdown
/servicefabric/sfmeshrp-api-replica_listbyservicename,/servicefabric/sfclient-index-replica
/servicefabric/v82/sfclient-v82-model-backuppolicyscope,/servicefabric/v82/sfclient-v82-model-gatewayproperties
/en/rest,/en/rest/reactions/reactions
/repos/{owner}/{repo}/readme,/repos/{owner}/{repo}/automated-security-fixes
/repos/{owner}/{repo},/repos/{owner}/{repo}/issues/{issue_number}/assignees/{assignee}
/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/networkManagers,/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/networkManagers/{networkManagerName}/securityAdminConfigurations/{configurationName}/ruleCollections/{ruleCollectionName}/rules/{ruleName}
/resourceGroups/{resourceGroupName}/providers/Microsoft.OperationalInsights/workspaces/{workspaceName}/providers/Microsoft.SecurityInsights/alertRuleTemplates,/resourceGroups/{resourceGroupName}/providers/Microsoft.OperationalInsights/workspaces/{workspaceName}/providers/Microsoft.SecurityInsights/alertRuleTemplates/{alertRuleTemplateId}
/servicefabric/v82/sfclient-v82-api-movesecondaryreplica,/servicefabric/v82/sfclient-v82-model-deployedcodepackageinfo
/en/rest/classroom,/en/rest/migrations
/servicefabric/sfclient-model-diskinfo,/servicefabric/sfclient-api-createservice
/providers/Microsoft.Network/dnszones,/providers/Microsoft.Network/bgpServiceCommunities
/repos/{owner}/{repo}/actions/organization-variables,/repos/{owner}/{repo}/actions/runs
/repos/{owner}/{repo}/milestones,/repos/{owner}/{repo}/languages
/app,/appservice/web-apps/list-basic-publishing-credentials-policies
/user/teams,/user/interaction-limits
/repos/{owner}/{repo}/branches,/repos/{owner}/{repo}/interaction-limits
/resourceGroups/{resourceGroupName}/providers/Microsoft.Cdn/profiles/{profileName}/ruleSets,/resourceGroups/{resourceGroupName}/providers/Microsoft.Cdn/profiles/{profileName}/originGroups
/loganalytics/operation-statuses,/loganalytics/available-service-tiers
/gists,/feeds
/providers/Microsoft.Billing/billingAccounts,/providers/Microsoft.Billing/billingAccounts/{billingAccountName}/billingProfiles/{billingProfileName}/billingPermissions
/orgs/{org}/actions/runners/{runner_id},/orgs/{org}
/servicefabric/v82/sfclient-v82-model-containercodepackageproperties,/servicefabric/v82/sfclient-v82-model-partitionanalysisevent
/servicefabric/sfclient-model-propertybatchinfo,/servicefabric/sfclient-model-getbackupbystoragequerydescription
/appservice/web-apps/get-ftp-allowed,/appservice/web-apps/delete-vnet-connection-slot
/issues,/user
/servicefabric/sfclient-model-statelessservicedescription,/servicefabric/sfclient-model-applicationscopedvolumecreationparameters
/repos/{owner}/{repo}/actions/workflows/{workflow_id}/runs,/repos/{owner}/{repo}/actions/workflows/{workflow_id}/timing
/en/rest,/en/rest/collaborators
/servicefabric/sfclient-model-statelessserviceinfo,/servicefabric/sfclient-model-propertybatchinfo
/resourceGroups/{resourceGroupName}/providers/Microsoft.App/containerApps/{containerAppName}/detectorProperties/revisionsApi/revisions/,/resourceGroups/{resourceGroupName}/providers/Microsoft.App/containerApps/{containerAppName}/detectorProperties/revisionsApi
/servicefabric/sfclient-api-getpartitionhealth,/servicefabric/sfclient-model-clusterupgradehealthpolicyobject
/servicefabric/sfclient-model-autoscalingresourcemetric,/servicefabric/sfclient-model-nodeid
/servicefabric/sfclient-model-nodeid,/servicefabric/sfclient-index-replica
/repos/{owner}/{repo}/milestones/{milestone_number}/labels,/repos/{owner}/{repo}/milestones
/users,/{roleAssignmentId}
/{endpoint}/deviceUpdate/{instanceId}/updates/providers/{provider}/names/{name}/versions,/{endpoint}/deviceUpdate/{instanceId}/updates/providers/{provider}/names/{name}/versions/{version}/files/{fileId}
/servicefabric/sfclient-model-pagedserviceinfolist,/servicefabric/sfclient-model-failedpropertybatchinfo
/webpubsub/controlplane/web-pub-sub-hubs/create-or-update,/webpubsub/controlplane/web-pub-sub-hubs
/orgs/{org}/personal-access-token-requests,/orgs/{org}/interaction-limits
/servicefabric/sfclient-model-propertybatchinfo,/servicefabric/sfclient-model-autoscalingresourcemetric
/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB/cassandraClusters/{clusterName}/dataCenters/{dataCenterName},/resourceGroups/{resourceGroupName}/providers/Microsoft.DocumentDB/cassandraClusters/{clusterName}
/repos/{owner}/{repo}/forks,/repos/{owner}/{repo}/activity
/{endpoint}/contentmoderator/review/v1.0/teams/{teamName}/jobs/{JobId},/{endpoint}/contentmoderator/review
/servicefabric/sfrp-model-applicationhealthpolicy,/servicefabric/sfclient-model-entrypointstatus
/users/{username}/starred,/users/{username}/keys
/en/rest/emojis,/en/rest/dependabot
/repos/{owner}/{repo}/import,/repos/{owner}/{repo}/collaborators
/en/rest/code-security,/en/rest/checks
/en/rest/emojis,/en/rest/issues
/servicefabric/sfclient-model-codepackageentrypoint,/servicefabric/sfrp-model-operationresult
/resourceGroups/{resourceGroupName}/providers/Microsoft.DevTestLab/labs/{labName}/users/{userName}/secrets,/resourceGroups/{resourceGroupName}/providers/Microsoft.DevTestLab/labs/{labName}/users/{userName}
/en/rest/using-the-rest-api,/en/rest/authentication
/codes_of_conduct,/repositories
/azureopenai/files,/azureopenai/files/delete
/servicefabric/v82/sfclient-v82-api-invokeinfrastructurequery,/servicefabric/v82/sfclient-v82-api-getcontainerseventlist
/resourceGroups/{resourceGroupName}/providers/Microsoft.ServiceFabric/managedclusters/{clusterName}/applications,/resourceGroups/{resourceGroupName}/providers/Microsoft.ServiceFabric/managedclusters/{clusterName}
/resourceGroups/{resourceGroupName}/providers/Microsoft.RecoveryServices/vaults/{resourceName}/replicationFabrics/{fabricName},/resourceGroups/{resourceGroupName}/providers/Microsoft.RecoveryServices/vaults/{resourceName}/replicationFabrics/{fabricName}/replicationProtectionContainers/{protectionContainerName}/replicationProtectedItems/{replicatedProtectedItemName}/recoveryPoints
/repos/{owner}/{repo},/repos/{owner}/{repo}/codeowners/errors
/speechtotext/projects/list-supported-locales,/speechtotext/projects/get
/{applicationId},/network-watcher/
/servicefabric/sfclient-model-deployedservicepackagehealthreportexpiredevent,/servicefabric/sfclient-model-backupentity
/storageservices/delete-entity1,/storageservices/put-block-list
/servicefabric/sfclient-api-getpartitionhealth,/servicefabric/sfrp-2017-07-01-preview-api-applicationtypes_create
/servicefabric/sfclient-model-backupentity,/servicefabric/sfrp-2017-07-01-preview-api-applications_get
/repos/{owner}/{repo}/keys,/repos/{owner}/{repo}/notifications
/resourceGroups/{resourceGroupName}/providers/Microsoft.AppPlatform/Spring/{serviceName}/apms,/resourceGroups/{resourceGroupName}/providers/Microsoft.AppPlatform/Spring/{serviceName}/gateways
/orgs/{org}/migrations,/orgs/{org}/hooks
/servicefabric/sfrp-model-servercertificatecommonnames,/servicefabric/sfclient-model-restorepartitiondescription
/servicefabric/v82/sfclient-v82-model-waitforinbuildreplicasafetycheck,/servicefabric/v82/sfclient-v82-model-restorestate
/appservice/web-apps/delete-vnet-connection-slot,/app
/storageservices/get-queue-service-stats,/storageservices/copy-blob-from-url
/repos/{owner}/{repo}/teams,/repos/{owner}/{repo}/environments
/orgs/{org}/failed_invitations,/orgs/{org}/rulesets
/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/virtualNetworks/{virtualNetworkName}/subnets/{subnetName},/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/virtualNetworks/{virtualNetworkName}/subnets
/expressroute/service-endpoint-policies/delete,/expressroute
/teams/{team_id}/members,/teams/{team_id}/teams
/repos/{owner}/{repo}/assignees,/repos/{owner}/{repo}/comments
/user/{account_id},/user/public_emails
/en/rest/projects/columns,/en/rest/projects/cards
/orgs/{org}/teams,/orgs/{org}/security-managers
/resourcehealth/child-availability-statuses/get-by-resource,/resourcehealth/child-availability-statuses
/orgs/{org}/codespaces,/orgs/{org}/projects
/servicefabric/sfclient-model-upgradedomaindeltanodescheckhealthevaluation,/servicefabric/sfclient-model-propertybatchoperation
/rate_limit,/feeds
/users,/users/{username}/packages
/servicefabric/v82/sfclient-v82-api-movesecondaryreplica,/servicefabric/v82/sfclient-v82-api-recoverservicepartitions
/orgs/{org}/teams,/orgs/{org}/blocks
/resourceGroups/{resourceGroupName}/providers/Microsoft.MachineLearningServices/workspaces/{workspaceName}/codes,/resourceGroups/{resourceGroupName}/providers/Microsoft.MachineLearningServices/workspaces/{workspaceName}/environments
/appservice/recommendations/disable-all-for-web-app,/appservice/recommendations/disable-recommendation-for-hosting-environment
/resourceGroups/{resourceGroupName}/providers/Microsoft.ScVmm/vmmServers,/resourceGroups/{resourceGroupName}/providers/Microsoft.ScVmm/availabilitySets
